"TOL ID","TBRC RID","Primary title","Primary name","Wylie title","Wylie name","Birth year","Birth year approximate","Birth year alternate","Death year","Death year approximate","Death year alternate",Gender,"HAR URL","Death century","Historical period","Name displayed as","Name Variants","Birth century",Ordinal,"Wikidata ID"
4676,P293,Dodrubchen,"Jigme Trinle Wozer","rdo grub chen","'jigs med 'phrin las 'od zer",1745,0,,1821,0,,M,,,,"Phonetic: The First Dodrubchen, Jigme Trinle Wozer Wylie: rdo grub chen 01 'jigs med 'phrin las 'od zer","Dodrub Gan,en;Dola Kunzang Zhenpen,en;Dowa Drubchen Jigme Trinle Wozer,en;First Dodrubchen, Jigme Trinle Wozer,en;kun bzang gzhan phan,bo-x-ewts;kun bzang gzhan phan mtha' yas,bo-x-ewts;Kunzang Zhenpen Taye,en;rdo bla kun bzang gzhan phan,bo-x-ewts;rdo grub chen 01 'jigs med 'phrin las 'od zer,bo-x-ewts;rdo grub rgan,bo-x-ewts",,01,
4720,P297,,"Drakpa Gyeltsen",,"grags pa rgyal mtshan",1762,0,,1836,0,,M,,,,"Phonetic: Drakpa Gyeltsen Wylie: grags pa rgyal mtshan","Chokhor Gyel Khenpo Drakpa Gyeltsen,en;chos 'khor rgyal mkhan po grags pa rgyal mtshan,bo-x-ewts;Gyel Khenpo Drakpa Gyeltsen,en;rgyal mkhan po grags pa rgyal mtshan,bo-x-ewts",,,
4727,P2976,Amchok,"Konchok Tenpai Gyeltsen","a mchog","dkon mchog bstan pa'i rgyal mtshan",1783,0,,1848,0,,M,,,,"Phonetic: The Second Amchok, Konchok Tenpai Gyeltsen Wylie: a mchog 02 dkon mchog bstan pa'i rgyal mtshan",,,02,
4730,P298,Gungtang,"Konchok Tenpai Dronme","gung thang","dkon mchog bstan pa'i sgron me",1762,0,,1823,0,,M,,,,"Phonetic: The Third Gungtang, Konchok Tenpai Dronme Wylie: gung thang 03 dkon mchog bstan pa'i sgron me","bla brang khri 21 dkon mchog bstan pa'i sgron me,bo-x-ewts;gung thang 03 'jam pa'i dbyangs,bo-x-ewts;gung thang 03 dkon mchog bstan pa'i sgron me,bo-x-ewts;Gungtang 03 Jampayang ,en;Gungtang 03 Konchok Tenpai Dronme,en;Gungtang Konchok Tenpai Dronme ,en;Labrang Tri 21 Konchok Tenpai Dronme,en;Ngawa Gomang Trirab 01 Konchok Tenpai Dronme,en;rnga ba sgo mang khri rabs 01 dkon mchog bstan pa'i sgron me,bo-x-ewts",,03,
4820,P2DB5980,,"Druk Khenpo Ngawang Yonten Gyatso",,"'brug mkhan po ngag dbang yon tan rgya mtsho",1902,0,,1963,1,,M,,,,"Phonetic: Druk Khenpo Ngawang Yonten Gyatso Wylie: 'brug mkhan po ngag dbang yon tan rgya mtsho","Bhutan Khenpo,en;lab kha mkhan po,bo-x-ewts;Labkha Khenpo,en;ngag dbang yon tan rgya mtsho,bo-x-ewts;ngor khang gsar mkhan po ngag dbang yon tan rgya mtsho,bo-x-ewts;Ngor Khangsar Khenpo Ngawang Yonten Gyatso,en",,,
4903,P2JM167,,"Gyelwa Chokyang",,"rgyal ba mchog dbyangs",,0,,,0,,M,,,,"Phonetic: Gyelwa Chokyang Wylie: rgyal ba mchog dbyangs","ngan lam rgyal ba mchog dbyang,bo-x-ewts;Ngenlam Gyelwa Choyang,en","8th century (early)",,
4986,P2JM275,"Dzogchen Ponlob","Namkha Chokyi Gyatso","rdzogs chen dpon slob","nam mkha' chos kyi rgya mtsho",1807,1,,1821,1,,,,,,"Phonetic: The Third Dzogchen Ponlob, Namkha Chokyi Gyatso Wylie: rdzogs chen dpon slob 03 nam mkha' chos kyi rgya mtsho","dpon slob 03 nam mkha' chos kyi rgya mtsho,bo-x-ewts;Dzogchen Ponlob Namkha Chokyi Gyatso ,en;Ponlob Namkha Chokyi Gyatso ,en;rdzogs chen dpon slob 03 nam mkha' chos kyi rgya mtsho,bo-x-ewts",,03,
4987,P2JM276,"Dzogchen Ponlob","Jigme Choying Wosel","rdzogs chen dpon slob","'jigs med chos dbyings 'od gsal",1825,1,,1897,1,,M,,,,"Phonetic: The Fourth Dzogchen Ponlob, Jigme Choying Wosel Wylie: rdzogs chen dpon slob 04 'jigs med chos dbyings 'od gsal","dpon slob 04 'jigs med chos dbyings 'od gsal,bo-x-ewts;Dzogchen Ponlob 04 Jigme Choying Wosel ,en;Ponlob 04 Jigme Choying Wosel ,en;rdzogs chen dpon slob 04 'jigs med chos dbyings 'od gsal,bo-x-ewts",,04,
5024,P2JM309,,"Ngawang Norbu",,"ngag dbang nor bu",1866,0,,1958,0,,,,,,"Phonetic: Ngawang Norbu Wylie: ngag dbang nor bu","a gro ngag dbang nor bu,bo-x-ewts;Adro Ngawang Norbu,en;rdzogs chen mkhan rabs 25,bo-x-ewts",,,
5041,P2JM325,,"Gelek Namgyel",,"dge legs rnam rgyal",1860,0,,,0,,M,,,,"Phonetic: Gelek Namgyel Wylie: dge legs rnam rgyal","Dzo Khenpo Gelek Namgyel,en;mdzo mkhan po dge legs rnam rgyal,bo-x-ewts",,,
5044,P2JM328,,"Tsering Norbu",,"tshe ring nor bu",,0,,,0,,M,,,,"Phonetic: Tsering Norbu Wylie: tshe ring nor bu","Khetsun Dampa Tsering Norbu,en;mkhas btsun dam pa tshe ring nor bu,bo-x-ewts","19th century (mid)",,
5048,P2JM331,,"Konchok Zangpo",,"dkon mchog bzang po",1862,0,,,0,,,,,,"Phonetic: Konchok Zangpo Wylie: dkon mchog bzang po",,,,
5078,P2JM359,,"Gyurme Wosel",,"'gyur med 'od gsal",1890,1,,1920,1,,,,,,"Phonetic: Gyurme Wosel Wylie: 'gyur med 'od gsal","nyag shul mkhan po 'gyur med 'od gsal,bo-x-ewts;Nyakshul Khenpo Gyurme Wosel,en;rdzogs chen mkhan rabs 24,bo-x-ewts",,,
5099,P2JM378,,"Pema Tsewang Gyatso",,"pad+ma tshe dbang rgya mtsho",1902,0,,1959,0,,,,,,"Phonetic: Pema Tsewang Gyatso Wylie: pad+ma tshe dbang rgya mtsho","a paN tshe dbang,bo-x-ewts;Apen Tsewang,en;Khenchen Pema Tsewang Gyatso,en",,,
5115,P2JM392,,"Wozer Taye",,"'od zer mtha' yas",1925,0,,1950,0,,,,,,"Phonetic: Wozer Taye Wylie: 'od zer mtha' yas","a gro'i mkhan po 'od zer mtha' yas,bo-x-ewts;Adro Khenpo Wozer Taye,en","20th century (early)",,
5117,P2JM394,,"Konchok Yeshe Wozer",,"dkon mchog ye shes 'od zer",1892,0,,1958,0,,,,,,"Phonetic: Konchok Yeshe Wozer Wylie: dkon mchog ye shes 'od zer","nor g.yang rin po che,bo-x-ewts;Noryang Rinpoche,en",,,
5120,P2JM397,,"Tendzin Chozang",,"bstan 'dzin chos bzang",,0,,1959,0,,M,,,,"Phonetic: Tendzin Chozang Wylie: bstan 'dzin chos bzang","Khenpo Tendzin Chozang,en;mkhan po bstan 'dzin chos bzang,bo-x-ewts;rdzogs chen mkhan rabs 32,bo-x-ewts",,,
5121,P2JM398,,Chonam,,"chos rnam",,0,,,0,,,,,,"Phonetic: Chonam Wylie: chos rnam","Khenpo Chonam,en;mkhan po chos rnam,bo-x-ewts;rdzogs chen mkhan rabs 31,bo-x-ewts","20th century",,
5122,P2JM399,,"Tsering Chojor",,"tshe ring chos 'byor",1928,0,,1959,0,,M,,,,"Phonetic: Tsering Chojor Wylie: tshe ring chos 'byor","rdzogs chen mkhan rabs 33,bo-x-ewts",,,
5137,P2JM411,"Chakra Tulku","Ngawang Tendzin Lhundrub","lcags ra sprul sku","ngag dbang bstan 'dzin lhub grub",1671,0,,1727,0,,M,,,,"Phonetic: The Fifth Chakra Tulku, Ngawang Tendzin Lhundrub Wylie: lcags ra sprul sku 05 ngag dbang bstan 'dzin lhub grub","chab mdo khri rabs 20 ngag dbang bstan 'dzin lhub grub,bo-x-ewts;Chamdo Trirab 20 Ngawang Tendzin Lhundrub,en;lcags ra ngag dbang,bo-x-ewts",,05,
5151,P2JM424,"Simda Dzogchen Tulku","Orgyen Samten","srib mda' rdzogs chen sprul sku","o rgyan bsam gtan",1647,0,,1735,0,,M,,,,"Phonetic: The First Simda Dzogchen Tulku, Orgyen Samten Wylie: srib mda' rdzogs chen sprul sku 01 o rgyan bsam gtan","lho ke rgyud gyi bla ma o rgyan bsam gtan,bo-x-ewts;Lhokegyud Lama Orgyen Samten,en",,01,
5159,P2JM431,"Simda Dzogchen Tulku","Kunzang Pema Wanggyel","srib mda' rdzogs chen sprul sku","kun bzang pad+ma dbang rgyal",1736,0,,1784,0,,M,,,,"Phonetic: The Second Simda Dzogchen Tulku, Kunzang Pema Wanggyel Wylie: srib mda' rdzogs chen sprul sku 02 kun bzang pad+ma dbang rgyal","bshad sgrub bstan pa'i nyi ma,bo-x-ewts;Shedrub Tenpai Nyima,en;sib sprul sku kun bzang pad+ma dbang rgyal,bo-x-ewts;Sib Tulku Kunzang Pema Wanggyel,en",,02,
5164,P2JM436,"Zhechen Rabjam","Peljor Gyatso","zhe chen rab 'byams","dpal 'byor rgya mtsho",1771,0,,1807,0,,,,,,"Phonetic: The Third Shechen Rabjam, Peljor Gyatso Wylie: zhe chen rab 'byams 03 dpal 'byor rgya mtsho","rab 'byams 03 rig 'dzin dpal 'byor rgya mtsho,bo-x-ewts;rig 'dzin dpal 'byor rgya mtsho thub bstan nyin byed,bo-x-ewts",,03,
5166,P2JM438,"Zhechen Rabjam","Garwang Chokyi Gyeltsen","zhe chen rab 'byams","gar dbang chos kyi rgyal mtshan",1811,1,,1862,0,,,,,,"Phonetic: The Fourth Zhechen Rabjam, Garwang Chokyi Gyeltsen Wylie: zhe chen rab 'byams 04 gar dbang chos kyi rgyal mtshan",,,04,
5234,P2JM5,,"Ma Rinchen Chok",,"rma rin chen mchog",,0,,,0,,M,,,,"Phonetic: Ma Rinchen Chok Wylie: rma rin chen mchog","Matok Rinchen,en;rma thog rin chen,bo-x-ewts","8th century (early)",,
5281,P2JM8,,"Sokpo Pelgyi Yeshe",,"sog po dpal gyi ye shes",,0,,,0,,,,,,"Phonetic: Sokpo Pelgyi Yeshe Wylie: sog po dpal gyi ye shes","sog lha dpal gyi ye shes,bo-x-ewts;sog po lha dpal,bo-x-ewts;Sokpo Lhapel,en","8th century (early)",,
5306,P300,,"Doring Tenzin Peljor",,"rdo ring bstan 'dzin dpal 'byor",1760,0,,,0,,M,,,,"Phonetic: Doring Tenzin Peljor Wylie: rdo ring bstan 'dzin dpal 'byor","dga' bzhi pa bstan 'dzin dpal 'byor,bo-x-ewts;Doring Sonam Tenzin Peljor Tsering,en;Gazhipa Tenzin Peljor,en;rdo ring pa bstan 'dzin dpal 'byor,bo-x-ewts",,,
5312,P3005,,"Yutok Yonten Gonpo",,"g.yu thog yon tan mgon po",1126,0,,1202,0,,M,,,,"Phonetic: Yutok Yonten Gonpo Wylie: g.yu thog yon tan mgon po","g.yu thog gsar ma,bo-x-ewts;g.yu thog gsar ma yon tan mgon po,bo-x-ewts;yon tan mgon po,bo-x-ewts;Yutok Sarma,en;Yutok the Younger,en",,,
5313,P3006,,"Sumton Yeshe Zung",,"sum ston ye shes gzungs",,0,,,0,,M,,,,"Phonetic: Sumton Yeshe Zung Wylie: sum ston ye shes gzungs","ye shes gzungs,bo-x-ewts;Yeshe Zung,en","12th century (early)",,
5317,P301,"Ganden Tripa","Ngawang Chopel","dga' ldan khri pa","ngag dbang chos 'phel",1760,0,,1839,0,,M,,,,"Phonetic: The Seventieth Ganden Tripa, Ngawang Chopel Wylie: dga' ldan khri pa 70 ngag dbang chos 'phel","bka' 'gyur ba ngag dbang chos 'phel,bo-x-ewts;dga' ldan khri chen 70 ngag dbang chos 'phel,bo-x-ewts;dga' ldan khri pa 70 ngag dbang chos 'phel,bo-x-ewts;Ganden Trichen 70 Ngawang Chopel,en;Ganden Tripa 70 Ngawang Chopel,en;Kagyurwa Ngawang Chopel ,en;stag brag 01 ngag dbang chos 'phel,bo-x-ewts;stag brag paNDi ta ngag dbang chos 'phel,bo-x-ewts;Tadrak Ngawang Chopel ,en;Tadrak Paṇḍita Ngawang Chopel,en",,70,
5326,P3018,,"Dorje Palam",,"rdo rje pha lam",,0,,,0,,M,,,,"Phonetic: Dorje Palam Wylie: rdo rje pha lam","byar po paN chen,bo-x-ewts;byar po paN chen rdo rje pha lam,bo-x-ewts;dzi wan ka ra rdo rje'i pha lam,bo-x-ewts;Jarpo Panchen,en","15th century (late)",,
5328,P302,"Tatsak Jedrung","Yeshe Lobzang Tenpai Gonpo","rta tshag rje drung","ye shes bstan pa'i mgon po",1760,0,,1810,0,,M,,,,"Phonetic: The Eighth Tatsak Jedrung, Yeshe Lobzang Tenpai Gonpo Wylie: rta tshag rje drung 08 ye shes bstan pa'i mgon po","blo bzang bstan pa'i mgon po,bo-x-ewts;bstan pa'i mgon po,bo-x-ewts;Lobzang Tenpai Gonpo,en;rta tshag 08 bstan pa'i mgon po,bo-x-ewts;rta tshag kun bde gling rje drung,bo-x-ewts;Tatsak Kundeling Jedrung,en;Tenpai Gonpo,en;Yeshe Tenpai Gonpo,en",,08,
5331,P3022,,"Lobzang Gyatso",,"blo bzang rgya mtsho",1590,0,,,0,,M,,,,"Phonetic: Lobzang Gyatso Wylie: blo bzang rgya mtsho","gling stod nyi thang chos rje blo bzang rgya mtsho,bo-x-ewts;Lingto Nyitang Choje Lobzang Gyatso,en;nyi thang chos rje blo bzang rgya mtsho,bo-x-ewts;nyi thang sman mkhyen blo bzang rgya mtsho,bo-x-ewts;Nyitang Choje Lobzang Gyatso,en;Nyitang Menkhyen Lobzang Gyatso,en",,,
5338,P303,,"Ngawang Tendar",,"ngag dbang bstan dar",1759,0,,,0,,M,,,,"Phonetic: Ngawang Tendar Wylie: ngag dbang bstan dar","a lag sha bstan dar,bo-x-ewts;Alaksha Tendar,en;bstan dar lha rams pa,bo-x-ewts;Tendar Lharampa,en",,,
5349,P304,"Reting Rinpoche","Lobzang Yeshe Tenpa Rabgye","rwa sgreng rin po che","blo bzang ye shes bstan pa rab rgyas",1759,0,,1815,0,,M,,,,"Phonetic: The Second Reting Rinpoche, Lobzang Yeshe Tenpa Rabgye Wylie: rwa sgreng rin po che 02 blo bzang ye shes bstan pa rab rgyas","blo bzang bstan dar,bo-x-ewts;blo bzang dar rgyas,bo-x-ewts;bstan pa rab rgyas,bo-x-ewts;Lobzang Dargye,en;Lobzang Tendar,en;Reting Tenpa Rabgye,en;rwa sgreng bstan pa rab rgyas,bo-x-ewts;Tenpa Rabgye,en",,02,
5360,P305,,"Lobzang Gyeltsen Sengge",,"blo bzang rgyal mtshan seng+ge",1757,0,,1849,0,,M,,,,"Phonetic: Lobzang Gyeltsen Sengge Wylie: blo bzang rgyal mtshan seng+ge","Chokle Nampar Gyelwai De ,en;gtsos khri sprul 02 blo bzang rgyal mtshan seng+ge,bo-x-ewts;Gyeltsen Sengge,en;phyogs las rnam par rgyal ba'i sde,bo-x-ewts;rgyal mtshan seng+ge,bo-x-ewts;rong po mkhan chen 27 blo bzang rgyal mtshan seng+ge,bo-x-ewts;Rongwo Khenchen 27 Lobzang Gyeltsen Sengge,en;su ma ti dhwa dza singha,bo-x-ewts;Tritrul Lobzang Gyeltsen Sengge ,en",,,
5371,P306,"Ganden Tripa","Jangchub Chopel","dga' ldan khri pa","byang chub chos 'phel",1756,0,,1838,0,,M,,,,"Phonetic: The Sixty-Ninth Ganden Tripa, Jangchub Chopel Wylie: dga' ldan khri pa 69 byang chub chos 'phel","cha phrreng byang chub chos 'phel,bo-x-ewts;Chatreng Jangchub Chophel ,en;dga' ldan khri chen 69 byang chub chos 'phel,bo-x-ewts;dga' ldan khri pa 69 byang chub chos 'phel,bo-x-ewts;dga' ldan khri pa 69 byang chub chos 'phel dpal bzang po,bo-x-ewts;dga' ldan khri pa 69 byang chub chos 'phel dpal bzang po,bo-x-ewts;Ganden Trichen 69 Jangchub Chopel,en;Ganden Tripa 69 Jangchub Chopel,en;Jangchub Chopel ,en;Powor Jangchub Chopel ,en;shar rtse byang chub chos 'phel,bo-x-ewts;Shartse Jangchub Chopel ,en;spo 'bor byang chub chos 'phel,bo-x-ewts;Trichen Jangchub Chopel Pelzangpo ,en",,69,
5381,P307,"Ganden Tripa","Jamyang Monlam","dga' ldan khri pa","'jam dbyangs smon lam",1750,0,,1814,0,,M,,,,"Phonetic: The Sixty-Seventh Ganden Tripa, Jamyang Monlam Wylie: dga' ldan khri pa 67 'jam dbyangs smon lam","bka' 'gyur ba 'jam dbyangs smon lam,bo-x-ewts;blo bzang 'jam dbyangs smon lam,bo-x-ewts;dga' ldan khri chen 67 'jam dbyangs smon lam,bo-x-ewts;dga' ldan khri pa 67 'jam dbyangs smon lam,bo-x-ewts;Ganden Trichen 67 Jamyang Monlam,en;Ganden Tripa 67 Jamyang Monlam,en;Kambu Jamyang Monlam ,en;Kangyurwa Jamyang Monlam ,en;khams bu 'jam dbyangs smon lam,bo-x-ewts;Kuetsang Jamyang Monlam ,en;Lobzang Jamyang Monlam ,en;shar rtse 'jam dbyangs smon lam,bo-x-ewts;Shartse Jamyang Monlam ,en",,67,
5386,P3074,,"Tsurton Wanggi Dorje",,"mtshur ston dbang gi rdo rje",,0,,,0,,M,,,,"Phonetic: Tsurton Wanggi Dorje Wylie: mtshur ston dbang gi rdo rje","'tshur ston dbang gi rdo rje,bo-x-ewts;dbang gi rdo rje,bo-x-ewts;mtshur ston dbang nge,bo-x-ewts;Tsurton Wangnge,en;Wanggi Dorje,en","11th century",,
5401,P3088,,"Mel Lotsāwa Lodro Drakpa",,"mal lo tsA ba blo gros grags pa",,0,,,0,,M,,,,"Phonetic: Mel Lotsāwa Lodro Drakpa Wylie: mal lo tsA ba blo gros grags pa","blo gros grags pa,bo-x-ewts;mal gyo lo tsA ba blo gros grags pa,bo-x-ewts;Mel Lotsāwa,en;Melgyo Lotsāwa Lodro Drakpa,en","11th century",,
5406,P3092,,"Naza Drakpukpa Sonam Pel",,"na bza' brag phug pa bsod nams dpal",1277,0,,1346,0,,M,,,,"Phonetic: Naza Drakpukpa Sonam Pel Wylie: na bza' brag phug pa bsod nams dpal","brag phug pa bsod nams dpal,bo-x-ewts;bsod nams dpal,bo-x-ewts;Dragpukpa Sonam Pel,en;Sonam Pel,en",,,
5408,P3094,,"Sharchen Yeshe Gyeltsen",,"shar chen ye shes rgyal mtshan",1359,0,,1406,0,,M,,,,"Phonetic: Sharchen Yeshe Gyeltsen Wylie: shar chen ye shes rgyal mtshan","nam mkha' rgyal mtshan,bo-x-ewts;Namkha Gyeltsen,en;ye shes rgyal mtshan dpal bzang po,bo-x-ewts;Yeshe Gyeltsen Pelzangpo,en",,,
5410,P3096,,"Lobzang Tsultrim Gyatso",,"blo bzang tshul khrims rgya mtsho",1841,0,,1907,0,,M,,,,"Phonetic: Lobzang Tsultrim Gyatso Wylie: blo bzang tshul khrims rgya mtsho","Gomang Khenpo Lobzang Tsultrim Gyatso,en;Gomang Lobzang Tsultrim,en;sgo mang blo bzang tshul khrims,bo-x-ewts;sgo mang mkhan po blo bzang tshul khrims rgya mtsho,bo-x-ewts",,,
5415,P310,"Ganden Tripa","Ngawang Nyendrak","dga' ldan khri pa","ngag dbang snyan grags",1746,0,,1824,0,,M,,,,"Phonetic: The Sixty-Sixth Ganden Tripa, Ngawang Nyendrak Wylie: dga' ldan khri pa 66 ngag dbang snyan grags","bya khyung ngag dbang snyan   grags,bo-x-ewts;dga' ldan khri pa 66 ngag dbang snyan grags,bo-x-ewts;dga' ldan khri pa 66 ngag dbang snyan grags,bo-x-ewts;Ganden Trichen 66 Ngawang Nyendrak,en;Ganden Tripa 66 Ngawang Nyendrak,en;Jakhyung Ngawang Nyendrak ,en;Jangtse Ngawang Nyendrak ,en;Nub Ngawang Nyendrak ,en;Sersam Jangtse Ngawang Nyendrak ,en;snubs ngag dbang snyan grags,bo-x-ewts",,66,
5426,P311,,"Lobzang Tsultrim",,"blo bzang tshul khrims",1745,0,,1800,0,,M,,,,"Phonetic: Lobzang Tsultrim Wylie: blo bzang tshul khrims","'brong rtse yongs 'dzin blo bzang tshul khrims,bo-x-ewts;bkra shis lhun po rgyud pa grwa tshang khri thog 18 blo bzang tshul khrims,bo-x-ewts;Drongtse Yongdzin Lobzang Tsultrim ,en;Tashilhunpo Gyupa Dratsang Tritok 18 Lobzang Tsultrim ,en",,,
5432,P3116,"Ganden Tripa","Peljor Gyatso","dga' ldan khri pa","dpal 'byor rgya mtsho",1526,0,,1599,0,,M,,,,"Phonetic: The Twenty-Fifth Ganden Tripa, Peljor Gyatso Wylie: dga' ldan khri pa 25 dpal 'byor rgya mtsho","Choje Gyalkhang Tsepa ,en;chos rje rgyal khang rtse pa,bo-x-ewts;dga' ldan khri chen 25 dpal 'byor rgya mtsho,bo-x-ewts;dga' ldan khri pa 25 dpal 'byor rgya mtsho,bo-x-ewts;Ganden Trichen 25 Peljor Gyatso,en;Ganden Tripa 25 Peljor Gyatso,en;Gyalkhang Tsepa Peljor Gyatso,en;khri chen 25,bo-x-ewts;rgyal khang rtse pa dpal 'byor rgya mtsho,bo-x-ewts;stod lung ba dpal 'byor rgya mtsho,bo-x-ewts;Tolungwa Peljor Gyatso,en;Trichen 25,en",,25,
5436,P312,"Rongpo Drubchen","Gendun Trinle Rabgye","rong po grub chen","dge 'dun 'phrin las rab rgyas",1740,0,,1794,0,,M,,,,"Phonetic: The Third Rongpo Drubchen, Gendun Trinle Rabgye Wylie: rong po grub chen 03 dge 'dun 'phrin las rab rgyas","Gendun Trinle Rabgye ,en;Kelden 03 Gendun Trinle Rabgye ,en;skal ldan 03 dge 'dun 'phrin las rab rgyas,bo-x-ewts",,03,
5437,P3120,,"Janglingpa Tashi Gyeltsen",,"byang gling pa bkra shis rgyal mtshan",,1,,,0,,M,,,,"Phonetic: Janglingpa Tashi Gyeltsen Wylie: byang gling pa bkra shis rgyal mtshan","'jam dbyangs bkra shis rgyal mtshan,bo-x-ewts;byang gling pa rin chen bkra shis rgyal mtshan,bo-x-ewts;Jamyang Tashi Gyeltsen,en;Janglingpa Rinchen Tashi Gyeltsen,en;rin chen bkra shis rgyal mtshan,bo-x-ewts;Rinchen Tashi Gyeltsen,en","15th century",,
5457,P314,,"Jigme Lingpa",,"'jigs med gling pa",1730,0,,1798,0,,M,http://www.himalayanart.org/search/set.cfm?setID=705,,,"Phonetic: Jigme Lingpa Wylie: 'jigs med gling pa","'jigs med gling pa mkhyen brtse 'od zer,bo-x-ewts;Jigme Lingpa Khyentse Wozer,en;Khyentse Wozer,en;mkhyen brtse 'od zer,bo-x-ewts;pad+ma dbang chen,bo-x-ewts;pad+ma mkhyen brtse'i 'od zer,bo-x-ewts;Pema Khyentse Wozer,en;Pema Wangchen,en;rang byung rdo rje mkhyen brtse 'od zer,bo-x-ewts;Rangjung Dorje Khyentse Wozer,en",,,
5461,P3143,,"Ra Lotsāwa Dorje Drakpa",,"rwa lo tsA ba rdo rje grags pa",1016,0,,1128,1,,M,,,,"Phonetic: Ra Lotsāwa Dorje Drakpa Wylie: rwa lo tsA ba rdo rje grags pa","Dorje Drak,en;Ralo Dorje Drakpa,en;rdo rje grags,bo-x-ewts;rwa lo rdo rje grags,bo-x-ewts;rwa lo tsA ba rdo rje grags,bo-x-ewts",,,
5479,P316,,"Arik Geshe Jampa Gelek Gyeltsen",,"a rig dge bshes byams pa dge legs rgyal mtshan",1728,0,,1803,0,,M,,,,"Phonetic: Arik Geshe Jampa Gelek Gyeltsen Wylie: a rig dge bshes byams pa dge legs rgyal mtshan","byams pa 'od zer,bo-x-ewts;Gyeltsen Wozer,en;Jampa Wozer,en;mer gan mkhan po rgyal mtshan 'od zer,bo-x-ewts;Mergen Khenpo Gyeltsen Wozer,en;rgyal mtshan 'od zer,bo-x-ewts",,,
5480,P3160,"Ganden Tripa","Chokyong Gyatso","dga' ldan khri pa","chos skyong rgya mtsho",1473,0,,1539,0,,M,,,,"Phonetic: The Sixteenth Ganden Tripa, Chokyong Gyatso Wylie: dga' ldan khri pa 16 chos skyong rgya mtsho","dga' ldan khri chen 16 chos skyong rgya mtsho,bo-x-ewts;dga' ldan khri pa 16 chos skyong rgya mtsho,bo-x-ewts;Ganden Trichen 16 Chokyong Gyatso,en;Ganden Tripa 16 Chokyong Gyatso,en;Gyara Chokyong Gyatso ,en;khri 16 chos skyong rgya mtsho,bo-x-ewts;Lab Khyabgon 04 Chokyong Gyatso,en;lab skyabs mgon 04 chos skyong rgya   mtsho,bo-x-ewts;rgya ra chos skyong rgya mtsho,bo-x-ewts",,16,
5485,P3165,"Ganden Tripa","Jampel Tsultrim","dga' ldan khri pa","'jam dpal tshul khrims",,0,,,0,,M,,,,"Phonetic: The Seventy-Second Ganden Tripa, Jampel Tsultrim Wylie: dga' ldan khri pa 72 'jam dpal tshul khrims","dga' ldan khri chen 72 'jam dpal tshul khrims,bo-x-ewts;dga' ldan khri pa 72 'jam dpal tshul khrims,bo-x-ewts;Ganden Trichen 72 Jampel Tsultrim,en;Ganden Tripa 72 Jampel Tsultrim,bo-x-ewts;Jampel Tsultrim ,en;Jampel Tsultrim Gyatso ,en;Khamlung 01 Jampel Tsultrim ,en;khams lung 01 'jam dpal tshul khrims,bo-x-ewts","18th century (mid)",72,
5490,P3170,"Rongpo Drubchen","Lobzang Tenpai Gyeltsen","rong po grub chen","blo bzang bstan pa'i rgyal mtshan",1858,0,1859,1915,0,,M,,,,"Phonetic: The Sixth Rongpo Drubchen, Lobzang Tenpai Gyeltsen Wylie: rong po grub chen 06 blo bzang bstan pa'i rgyal mtshan","dkon mchog skyabs,bo-x-ewts;Kelden 06 Lobzang Tenpai Gyeltsen,en;Konchok Khyab ,en;mi bskyod rdo rje,bo-x-ewts;Mikyo Dorje ,en;skal ldan 06 blo bzang bstan pa'i rgyal mtshan,bo-x-ewts",,06,
5500,P318,,"Go Lotsāwa Zhonnu Pel",,"'gos lo tsA ba gzhon nu dpal",1392,0,,1481,0,,M,http://www.himalayanart.org/search/set.cfm?setID=976,,,"Phonetic: Go Lotsāwa Zhonnu Pel Wylie: 'gos lo tsA ba gzhon nu dpal","Go Lotsāwa,en;gzhon nu dpal,bo-x-ewts;yid bzang rtse ba,bo-x-ewts;Yizang Tsewa ,en;Zhonnu Pel,en",,,
5511,P319,Pawo,"Tsuklak Trengwa","dpa' bo","gtsug lag 'phreng ba",1504,0,,1566,0,,M,,,,"Phonetic: The Second Pawo, Tsuklak Trengwa Wylie: dpa' bo 02 gtsug lag 'phreng ba","dpa' bo 02 gtsug lag 'phreng ba,bo-x-ewts;dpa' bo gtsug lag 'phreng ba,bo-x-ewts;dpa' bo mi pham chos kyi rgya mtsho,bo-x-ewts;ma pham chos kyi rgyal po don yongs su grub pa,bo-x-ewts;Mapam Chokyi Gyelpo Don Yongsu Drubpa ,en;Pawo Mipam Chokyi Gyatso,en;Pawo Tsukla Trengwa,en",,02,
5527,P3203,,Niṣkalaṅka,,"ni ska laM ka",,0,,,0,,M,,,,"Phonetic: Niṣkalaṅka Wylie: ni ska laM ka","ni ska laM ka de ba,bo-x-ewts;Nishkalangka,en;Niṣkalaṅkadeva,sa-x-iast;rnyog pa med pa,bo-x-ewts;Śākaliṅgadeva,sa-x-iast","12th century (early)",,
5555,P3229,,"Nartangpa Tsultrim Gyeltsen",,"snar thang pa tshul khrims rgyal mtshan",,0,,,0,,M,,,,"Phonetic: Nartangpa Tsultrim Gyeltsen Wylie: snar thang pa tshul khrims rgyal mtshan","tshul khrims rgyal mtshan,bo-x-ewts;tshul rgyal ba, snar thang pa,bo-x-ewts;Tsulgyelwa,en;Tsultrim Gyeltsen,en","13th century",,
