TOL ID,TBRC RID,Primary name,Primary name encoding,Wylie name,Tibetan,Title,Wylie title,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID
6037,P3674,Ga Lotsāwa Zhonnu Pel,en,rgwa lo tsA ba gzhon nu dpal,རྒྭ་ལོ་ཙཱ་བ་གཞོན་ནུ་དཔལ།,,,1105,0,1110,,1198,0,1202,,M,,
6045,P3681,Ngawang Jamyang Tashi,en,ngag dbang 'jam dbyangs bkra shis,ངག་དབང་འཇམ་དབྱངས་བཀྲ་ཤིས།,Setsang,bse tshang,1739,0,,,1813,0,,,M,2,
6065,P37,Ngawang Lobzang Gyatso,en,ngag dbang blo bzang rgya mtsho,ངག་དབང་བློ་བཟང་རྒྱ་མཚོ།,Dalai Lama,ta la'i bla ma,1617,0,,,1682,0,,,M,5,
6076,P3709,Pakpa Sherab,en,phags pa shes rab,འཕགས་པ་ཤེས་རབ།,,,1020,0,,,,0,,,M,,
6099,P373,Ngawang Tendzin Gyatso,en,ngag dbang bstan 'dzin rgya mtsho,ངག་དབང་བསྟན་འཛིན་རྒྱ་མཚོ།,Amdo Zhamar,a mdo zhwa dmar,1807,0,,,1848,0,,,M,3,
6100,P3730,Khon Konchok Gyelpo,en,khon dkon mchog rgyal po,འཁོན་དཀོན་མཆོག་རྒྱལ་པོ།,,,1034,0,,,1102,0,,,M,,
6110,P374,Konchok Tenpai Gyatso,en,dkon mchog bstan pa'i rgya mtsho,དཀོན་མཆོག་བསྟན་པའི་རྒྱ་མཚོ།,Gungtang,gung thang,1824,0,,,1859,0,,,M,4,
6122,P3750,Trulzhik Tsultrim Gyeltsen,en,tshul khrims rgyal mtshan,ཚུལ་ཁྲིམས་རྒྱལ་མཚན།,,,1399,0,,,1473,0,,,M,,
6134,P3762,Tsondru Sengge,en,brtson 'grus seng+ge,བརྩོན་འགྲུས་སེངྒེ།,,,1186,0,,,1247,0,,,M,,
6138,P3766,Sonam Pel,en,bsod nams dpal,བསོད་ནམས་དཔལ།,,,1217,0,,,1277,0,,,M,,
6147,P3774,Khenpo Zopa,en,mkhan po bzod pa,མཁན་པོ་བཟོད་པ།,,,,0,,45,,0,,48,M,,
6159,P3785,Parpuwa Lodro Sengge,en,spar phu ba blo gros seng+ge,སྤར་ཕུ་བ་བློ་གྲོས་སེངྒེ།,,,,0,,45,,0,,48,M,,
6161,P3787,Lobzang Nyima,en,blo bzang nyi ma,བློ་བཟང་ཉི་མ།,,,,0,,,1757,0,,,M,,
6175,P38,Khardo Zopa Gyatso,en,mkhar rdo bzod pa rgya mtsho,མཁར་རྡོ་བཟོད་པ་རྒྱ་མཚོ།,,,1672,0,,,1749,0,,,M,,
6185,P3808,Tenzin Trinle,en,bstan 'dzin 'phrin las,བསྟན་འཛིན་འཕྲིན་ལས།,Dzongkar Chungwa,rdzong dkar chung ba,1695,0,,,1738,0,,,M,2,
6194,P3816,Rongzom Chokyi Zangpo,en,rong zom chos kyi bzang po,རོང་ཟོམ་ཆོས་ཀྱི་བཟང་པོ།,,,,1,,43,,0,,46,M,,
6198,P382,Jamyang Tubten Nyima,en,jam dbyangs thub bstan nyi ma,འཇམ་དབྱངས་ཐུབ་བསྟན་ཉི་མ།,Detri,sde khri,1779,0,,,1862,0,,,M,3,
6205,P3827,Nyang Tingdzin Zangpo,en,myang ting 'dzin bzang po,མྱང་ཏིང་འཛིན་བཟང་པོ།,,,,0,,31,,0,,,M,,
6214,P8224,Vajrāsana the latter,en,rdo rje gdan chung ba,རྡོ་རྗེ་གདན་ཆུང་བ།,,,,0,,41,,0,,,M,,
6219,P384,Sherab Dar Lekpai Lodro,en,shes rab dar legs pa'i blo gros,ཤེས་རབ་དར་ལེགས་པའི་བློ་གྲོས།,Ganden Tripa,dga' ldan khri pa,1450,0,,,1530,0,,,M,12,
6251,P3869,Konchok Tsultrim,en,dkon mchog tshul khrims,དཀོན་མཆོག་ཚུལ་ཁྲིམས།,,,,0,,55,,0,,,M,,
6257,P3874,Sabzang Pakpa Zhonnu Lodro,en,sa bzang 'phags pa gzhon nu blo gros,ས་བཟང་འཕགས་པ་གཞོན་ནུ་བློ་གྲོས།,,,1358,0,,,1412,0,,,M,,
6275,P3890,Gorub Lotsāwa Chokyi Sherab,en,go rub lo tsA ba chos kyi shes rab,གོ་རུབ་ལོ་ཙཱ་བ་ཆོས་ཀྱི་ཤེས་རབ།,,,,0,,41,,0,,,M,,
6278,P3893,Namgyel Drakpa Zangpo,en,rnam rgyal grags pa bzang po,རྣམ་རྒྱལ་གྲགས་པ་བཟང་པོ།,,,1395,0,,,1475,0,,,M,,
6285,P39,Khyungpo Neljor,en,khyung po rnal 'byor,ཁྱུང་པོ་རྣལ་འབྱོར།,,,1050,0,990,,1127,0,,,M,,
6286,P390,Lobzang Drakpa,en,blo bzang grags pa,བློ་བཟང་གྲགས་པ།,Ganden Tripa,dga' ldan khri pa,1429,0,,,1511,0,,,M,11,
6331,P3941,Pema Wangchuk,en,pad+ma dbang phyug,པདྨ་དབང་ཕྱུག།,Ruler of Chone,co ne sa skyong,1929,0,,,,0,,,M,19,
6332,P3942,Lobzang Tendzin Namgyel Trinle Dorje,en,blo bzang bstan 'dzin rnam rgyal 'phrin las rdo rje,བློ་བཟང་བསྟན་འཛིན་རྣམ་རྒྱལ་འཕྲིན་ལས་རྡོ་རྗེ།,Ruler of Chone,co ne sa skyong,1889,0,,,1937,0,,,M,18,
6333,P3943,Tsewang Sonam Tobgyel,en,tshe dbang bsod nams stobs rgyal,ཚེ་དབང་བསོད་ནམས་སྟོབས་རྒྱལ།,Ruler of Chone,co ne sa skyong,,0,,75,1902,1,,,M,17,
6334,P3944,Rinchen Tendzin Trinle Dorje,en,rin chen bstan 'dzin 'phrin las rdo rje,རིན་ཆེན་བསྟན་འཛིན་འཕྲིན་ལས་རྡོ་རྗེ།,Ruler of Chone,co ne sa skyong,1828,0,,,,0,,,M,16,
6335,P3945,Changtul,en,spyang thul,སྤྱང་ཐུལ།,Ruler of Chone,co ne sa skyong,,0,,56,,0,,59,M,1,
6336,P3946,Tsenpo Pellek,en,btsan po dpal legs,བཙན་པོ་དཔལ་ལེགས།,Ruler of Chone,co ne sa skyong,,0,,58,,0,,59,M,2,
6337,P3947,Tashi Bum,en,bkra shis 'bum,བཀྲ་ཤིས་འབུམ།,Ruler of Chone,co ne sa skyong,,0,,58,,0,,59,M,3,
6338,P3948,Gakye,en,dga' skyes,དགའ་སྐྱེས།,Ruler of Chone,co ne sa skyong,,0,,59,,0,,62,M,4,
6339,P3949,Wangchuk,en,dbang phyug,དབང་ཕྱུག།,Ruler of Chone,co ne sa skyong,,0,,60,,0,,63,M,5,
6340,P395,Sanggye Pel,en,sangs rgyas dpal,སངས་རྒྱས་དཔལ།,Pakpa Lha,phags pa lha,1507,0,,,1566,0,,,M,2,
6341,P3950,Gonpo Dargye,en,mgon po dar rgyas,མགོན་པོ་དར་རྒྱས།,Ruler of Chone,co ne sa skyong,,0,,62,1573,1,,,M,6,
6342,P3951,Kelzang Wangchuk,en,bskal bzang dbang phyug,བསྐལ་བཟང་དབང་ཕྱུག།,Ruler of Chone,co ne sa skyong,,0,,63,1621,1,,,M,7,
6343,P3952,Tashi Rabten,en,bkra shis rab brtan,བཀྲ་ཤིས་རབ་བརྟན།,Ruler of Chone,co ne sa skyong,,0,,66,1680,1,,,M,8,
6344,P3953,Tsewang Dondrub,en,tshe dbang don grub,ཚེ་དབང་དོན་གྲུབ།,Ruler of Chone,co ne sa skyong,1642,0,,,1680,0,,,M,9,
6345,P3954,Lobzang Dondrub,en,blo bzang don grub,བློ་བཟང་དོན་གྲུབ།,Ruler of Chone,co ne sa skyong,,0,,67,1692,0,,,M,10,
6346,P3955,Makzor Gonpo,en,dmag zor mgon po,དམག་ཟོར་མགོན་པོ།,Ruler of Chone,co ne sa skyong,1686,0,,,1728,1,,,M,11,
6348,P3957,Tensung Tsering,en,bstan srung tshe ring,བསྟན་སྲུང་ཚེ་རིང།,Ruler of Chone,co ne sa skyong,1743,0,,,1780,1,,,M,13,
6349,P3958,Tenzin Rinchen,en,bstan 'dzin rin chen,བསྟན་འཛིན་རིན་ཆེན།,Ruler of Chone,co ne sa skyong,1760,1,,,,0,,,M,14,
6350,P3959,Jigme Topgye,en,jigs med stobs rgyas,འཇིགས་མེད་སྟོབས་རྒྱས།,Ruler of Chone,co ne sa skyong,,0,,,1844,1,,,M,15,
6351,P396,Shākya Chokden,en,shAkya mchog ldan,ཤཱཀྱ་མཆོག་ལྡན།,,,1428,0,,,1507,0,,,M,,
6353,P3961,Konchok Damcho Gyatso,en,dkon mchog dam chos rgya mtsho,དཀོན་མཆོག་དམ་ཆོས་རྒྱ་མཚོ།,,,1824,0,,,,0,,76,M,,
6367,P3974,Kyobpa Pel Zangpo,en,skyob pa dpal bzang po,སྐྱོབ་པ་དཔལ་བཟང་པོ།,,,,0,,45,,0,,,M,,
6373,P398,Sherab Peltsek,en,shes rab dpal brtsegs,ཤེས་རབ་དཔལ་བརྩེགས།,,,1427,0,,,1507,0,,,M,,
6374,P3980,Drakpa Gyeltsen,en,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,,,,0,,49,,0,,,M,,
6393,P3998,Chokyi Lama,en,chos kyi bla ma,ཆོས་ཀྱི་བླ་མ།,,,1184,0,,,1241,0,,,M,,
6395,P4,Tsunma Yulha,en,btsun ma g.yu lha,བཙུན་མ་གཡུ་ལྷ།,,,1901,0,,,1980,0,,,F,,
6405,P4007,Tropu Lotsāwa Jampa Pel,en,khro phu lo tsA ba byams pa dpal,ཁྲོ་ཕུ་ལོ་ཙཱ་བ་བྱམས་པ་དཔལ།,,,1172,1,,,1236,1,,,M,,
6412,P4013,Buddhagupta-nātha,en,bud d+ha gup ta nA tha,བུད་དྷ་གུཔ་ཏ་ནཱ་ཐ།,,,,0,,61,,0,,,M,,
6419,P402,Tubten Jigme Gyatso,en,thub bstan 'jigs med rgya mtsho,ཐུབ་བསྟན་འཇིགས་མེད་རྒྱ་མཚོ།,Tongkhor,stong 'khor,1820,0,,,1882,0,,,M,9,
6441,P404,Tolungpa Rinchen Nyingpo,en,stod lung pa rin chen snying po,སྟོད་ལུང་པ་རིན་ཆེན་སྙིང་པོ།,,,1032,0,,,1116,0,,,M,,
6452,P405,Puchungwa Zhonnu Gyeltsen,en,phu chung ba gzhon nu rgyal   mtshan,ཕུ་ཆུང་བ་གཞོན་ནུ་རྒྱལ་མཚན།,,,1031,0,,,1106,0,,,M,,
6466,P4065,Konchok Chozang,en,dkon mchog chos bzang,དཀོན་མཆོག་ཆོས་བཟང།,Ganden Tripa,dga' ldan khri pa,1586,0,1587,,1673,0,,,M,39,
6470,P4069,Minyak Kunzang Sonam,en,mi nyag kun bzang bsod nams,མི་ཉག་ཀུན་བཟང་བསོད་ནམས།,,,1823,0,,,1905,0,,,M,,
6489,P4086,Drungchen Khachopa Namkha Gyeltsen,en,drung chen mkha' spyod pa nam mkha' rgyal mtshan,དྲུང་ཆེན་མཁའ་སྤྱོད་པ་ནམ་མཁའ་རྒྱལ་མཚན།,,,1370,0,,,1433,0,,,M,,
6491,P4088,Doton Sherab Drakpa,en,rdo ston shes rab grags pa,རྡོ་སྟོན་ཤེས་རབ་གྲགས་པ།,,,1127,0,,,1185,0,,,M,,
6493,P409,Ngawang Trinle Gyatso,en,ngag dbang 'phrin las rgya mtsho,ངག་དབང་འཕྲིན་ལས་རྒྱ་མཚོ།,Rongpo Drubchen,rong po grub chen,1678,0,,,1739,0,,,M,2,
6498,P4094,Lobzang Khyenrab Wangchuk,en,blo bzang mkhyen rab dbang phyug,བློ་བཟང་མཁྱེན་རབ་དབང་ཕྱུག།,Ganden Tripa,dga' ldan khri pa,,0,,,1872,0,,,M,76,
6499,P4095,Tenpa Tsering,en,bstan pa tshe ring,བསྟན་པ་ཚེ་རིང།,Derge King,sde dge rgyal po,1678,0,,,1738,0,,,M,10,
6502,P4098,Jigme Lungrik Gyatso,en,jigs med lung rigs rgya mtsho,འཇིགས་མེད་ལུང་རིགས་རྒྱ་མཚོ།,Detri,sde khri,1748,0,,,1778,0,,,M,2,
6505,P410,Ngawang Tashi,en,ngag dbang bkra shis,ངག་དབང་བཀྲ་ཤིས།,Setsang,bse tshang,1678,0,,,1738,0,,,M,1,
6526,P412,Ngawang Chokden,en,ngag dbang mchog ldan,ངག་དབང་མཆོག་ལྡན།,Ganden Tripa,dga' ldan khri pa,1677,0,,,1751,0,,,M,54,
6529,P4122,Lobzang Nyendrak,en,blo bzang snyan grags,བློ་བཟང་སྙན་གྲགས།,Nyendrak,snyan grags,1718,0,,,1800,0,,,M,1,
6535,P4128,Jigme Tenpai Nyima,en,jigs med bstan pa'i nyi ma,འཇིགས་མེད་བསྟན་པའི་ཉི་མ།,Hortsang Sertri,hor tshang gser khri,1816,0,,,,0,,,M,4,
6536,P4129,Jigme Rigpai Sengge,en,jigs med rig pa'i seng+ge,འཇིགས་མེད་རིག་པའི་སེངྒེ།,Hortsang Sertri,hor tshang gser khri,1747,0,,,1816,0,,,M,3,
6547,P4139,Lhachuk Kharwa Nyida O,en,lha phyug mkhar ba nyi zla 'od,ལྷ་ཕྱུག་མཁར་བ་ཉི་ཟླ་འོད།,,,1135,0,,,1215,0,,,M,,
6548,P414,Taktsang Lobzang Rabten,en,stag tshang blo bzang rab brtan,སྟག་ཚང་བློ་བཟང་རབ་བརྟན།,,,1676,0,,,1745,0,,,M,,
6567,P4158,Dutsi Gyurme,en,bdud rtsi 'gyur med,བདུད་རྩི་འགྱུར་མེད།,,,,0,,62,,0,,64,M,,
6568,P4159,Lekdrub Pel,en,legs grub dpal,ལེགས་གྲུབ་དཔལ།,,,,0,,58,,0,,60,M,,
6578,P4168,Sanggye Dorje,en,sangs rgyas rdo rje,སངས་རྒྱས་རྡོ་རྗེ།,,,1169,0,,,1226,0,,,M,,
6580,P417,Ngawang Konchok Nyima,en,ngag dbang dkon mchog nyi ma,ངག་དབང་དཀོན་མཆོག་ཉི་མ།,Tatsak Jedrung,rta tshag rje drung,1653,0,,,1707,0,,,M,6,
6586,P4176,Puntsok Namgyel,en,phun tshogs rnam rgyal,ཕུན་ཚོགས་རྣམ་རྒྱལ།,,,,0,,65,,0,,70,M,,
6587,P4177,Sumpa Yeshe Lodro,en,sum pa ye shes blo gros,སུམ་པ་ཡེ་ཤེས་བློ་གྲོས།,,,,0,,40,,0,,,M,,
6620,P4206,Zang Samlingpa,en,zang bsam gling pa,ཟང་བསམ་གླིང་པ།,,,1189,0,,,1260,0,,,M,,
6622,P4208,Sonam Drakpa,en,bsod nams grags pa,བསོད་ནམས་གྲགས་པ།,Sodrak Tulku,bsod grags sprul sku,1723,0,,,1789,0,,,M,1,
6634,P4219,Lobzang Trinle Gyatso,en,blo bzang 'phrin las rgya mtsho,བློ་བཟང་འཕྲིན་ལས་རྒྱ་མཚོ།,Rongpo Drubchen,rong po grub chen,1844,0,,,1856,0,,,M,5,
6635,P422,Sherab Tashi,en,shes rab bkra shis,ཤེས་རབ་བཀྲ་ཤིས།,Maṇipa,ma Ni pa,1647,0,,,1716,0,,,M,1,
6646,P423,Jamyang Zhepai Dorje,en,jam dbyangs bzhad pa'i rdo rje,འཇམ་དབྱངས་བཞད་པའི་རྡོ་རྗེ།,Jamyang Zhepa,jam dbyangs bzhad pa,1648,0,,,1721,0,1722,,M,1,
6648,P4231,Lobzang Gyeltsen,en,blo bzang rgyal mtshan,བློ་བཟང་རྒྱལ་མཚན།,Ganden Tripa,dga' ldan khri pa,1600,1,,,1672,0,,,M,41,
6653,P4236,Pelgyi Sengge,en,dpal gyi seng+ge,དཔལ་གྱི་སེངྒེ།,,,,0,,29,,0,,33,M,,
6667,P4249,Lodro Gyatso,en,blo gros rgya mtsho,བློ་གྲོས་རྒྱ་མཚོ།,Zhabdrung Karpo,zhabs drung dkar po,1610,0,,,1659,0,,,M,2,
6668,P425,Nyima Drakpa,en,nyi ma grags pa,ཉི་མ་གྲགས་པ།,,,1647,0,,,1710,0,,,M,,
6670,P4251,Tsoknyi Gyatso,en,tshogs gnyis rgya mtsho,ཚོགས་གཉིས་རྒྱ་མཚོ།,Zhabdrung Karpo,zhabs drung dkar po,,0,,61,,0,,,M,1,
6671,P4252,Lorepa Wangchuk Tsondru,en,lo ras pa dbang phyug brtson 'grus,ལོ་རས་པ་དབང་ཕྱུག་བརྩོན་འགྲུས།,,,1187,0,,,1250,0,,,M,,
6672,P4253,Jamyang Gonpo,en,jam dbyangs mgon po,འཇམ་དབྱངས་མགོན་པོ།,,,1208,1,,,,0,,,M,,
6678,P4259,Pelgyi Lhunpo,en,dpal gyi lhun po,དཔལ་གྱི་ལྷུན་པོ།,,,,0,,33,,0,,,M,,
6681,P4261,Drenpa Namkha,en,dran pa nam mkha',དྲན་པ་ནམ་མཁའ།,,,,0,,30,,0,,32,M,,
6690,P427,Pakpa Dechen Dorje,en,phags pa bde chen rdo rje,འཕགས་པ་བདེ་ཆེན་རྡོ་རྗེ།,Pakpa Lha,phags pa lha,1439,0,,,1487,0,,,M,1,
6721,P4298,Rinchen Sherab,en,rin chen shes rab,རིན་ཆེན་ཤེས་རབ།,,,1171,0,,,1245,0,,,M,,
6723,P43,Mahāvajrāsana,sa-x-iast,rdo rje gdan pa chen po,རྡོ་རྗེ་གདན་པ་ཆེན་པོ།,,,,0,,37,,0,,,M,,
6726,P4301,Rokben Sherab O,en,rog ban shes rab 'od,རོག་བན་ཤེས་རབ་འོད།,,,1166,0,,,1244,0,,,M,,
6729,P4304,Lobzang Tenpa Dargye,en,blo bzang bstan pa dar rgyas,བློ་བཟང་བསྟན་པ་དར་རྒྱས།,,,,0,,,1733,0,,,M,,
6731,P4306,Ra Sonam Wanggyel,en,rwa bsod nams dbang rgyal,རྭ་བསོད་ནམས་དབང་རྒྱལ།,,,1726,0,,,1793,0,,,M,,
6733,P4308,Tsur Lotsāwa Yeshe Jungne,en,mtshur lo tsA ba ye shes 'byung gnas,མཚུར་ལོ་ཙཱ་བ་ཡེ་ཤེས་འབྱུང་གནས།,,,,0,,43,,0,,,M,,
6735,P431,Rongton Sheja Kunrik,en,rong ston shes bya kun rig,རོང་སྟོན་ཤེས་བྱ་ཀུན་རིག།,,,1367,0,,,1449,0,,,M,,
6738,P4312,Yakde Paṇchen Tsondru Dargye,en,g.yag sde paN chen brtson grus dar gyas,གཡག་སྡེ་པཎ་ཆེན་བརྩོན་གྲུས་དར་གྱས།,,,1299,0,,,1378,0,,,M,,
6746,P432,Baso Chokyi Gyeltsen,en,ba so chos kyi rgyal mtshan,བ་སོ་ཆོས་ཀྱི་རྒྱལ་མཚན།,,,1402,0,,,1473,0,,,M,,
6749,P4322,Yabzang Choje Chokyi Monlam,en,g.ya' bzang chos rje chos kyi smon lam,གཡའ་བཟང་ཆོས་རྗེ་ཆོས་ཀྱི་སྨོན་ལམ།,,,1169,0,,,1233,0,,,M,,
6756,P4329,Zarawa Kelden Yeshe Sengge,en,zwa ra ba skal ldan ye shes seng+ge,ཟྭ་ར་བ་སྐལ་ལྡན་ཡེ་ཤེས་སེངྒེ།,,,1168,1,,,1207,0,,,M,,
6760,P4332,Rabten Gyatso,en,rab brtan rgya mtsho,རབ་བརྟན་རྒྱ་མཚོ།,,,1723,0,,,1790,0,,,M,,
6770,P4341,Chowang Drakpa,en,chos dbang grags pa,ཆོས་དབང་གྲགས་པ།,,,1404,0,,,1469,0,,,M,,
6779,P435,Konchok Delek,en,dkon mchog bde legs,དཀོན་མཆོག་བདེ་ལེགས།,,,1447,0,,,1506,0,,,M,,
6788,P4358,Jampa Tashi,en,byams pa bkra shis,བྱམས་པ་བཀྲ་ཤིས།,,,,0,,57,,0,,,M,,
6793,P4362,Lhawang Chokyi Gyeltsen,en,lha dbang chos kyi rgyal mtshan,ལྷ་དབང་ཆོས་ཀྱི་རྒྱལ་མཚན།,Tatsak Jedrung,rta tshag rje drung,1537,0,,,1603,0,,,M,4,
6801,P437,Konchok Pendar,en,dkon mchog phan dar,དཀོན་མཆོག་ཕན་དར།,,,1511,0,,,1577,0,,,M,,
6818,P4385,Jigme Samdrub Gyatso,en,jigs med bsam grub rgya mtsho,འཇིགས་མེད་བསམ་གྲུབ་རྒྱ་མཚོ།,Zamtsa Sertri,zam tsha gser khri,1833,0,,,1874,0,,,M,4,
6856,P442,Tsangnyon Heruka,en,gtsang smyon he ru ka,གཙང་སྨྱོན་ཧེ་རུ་ཀ།,,,1452,0,,,1507,0,,,M,,
6872,P4434,Jampa Gyatso,en,byams pa rgya mtsho,བྱམས་པ་རྒྱ་མཚོ།,Ganden Tripa,dga' ldan khri pa,1516,0,,,1590,0,,,M,24,
6874,P4436,Sonam Chopel,en,bsod nams chos 'phel,བསོད་ནམས་ཆོས་འཕེལ།,,,1595,0,,,1658,0,,,M,,
6892,P4453,Ziji Bar,en,gzi brjid 'bar,གཟི་བརྗིད་འབར།,,,,1,,43,,0,,,M,,
6895,P4456,Zhangtsun Dorje Wozer,en,zhang btsun rdo rje 'od zer,ཞང་བཙུན་རྡོ་རྗེ་འོད་ཟེར།,,,1122,0,,,1194,0,,,M,,
6910,P447,Chokyi Shenyen,en,chos kyi bshes gnyen,ཆོས་ཀྱི་བཤེས་གཉེན།,Ganden Tripa,dga' ldan khri pa,1453,0,,,1540,0,,,M,13,
6928,P4487,Lobzang Lungrik Nyima,en,blo bzang lung rigs nyi ma,བློ་བཟང་ལུང་རིགས་ཉི་མ།,Detri,sde khri,1862,0,,,1874,0,,,M,4,
6929,P4488,Jigme Tubten Nyima,en,jigs med thub bstan nyi ma,འཇིགས་མེད་ཐུབ་བསྟན་ཉི་མ།,Detri,sde khri,1874,0,,,1898,0,,,M,5,
6935,P4493,Wonpo Lhakyab,en,lha skyabs,ལྷ་སྐྱབས།,Tatsak Jedrung,rta tshag rje drung,1474,0,,,1508,0,,,M,2,
6940,P4498,Liyul Chogyel,en,li yul chos rgyal,ལི་ཡུལ་ཆོས་རྒྱལ།,Tatsak Jedrung,rta tshag rje drung,1509,0,,,1526,0,,,M,3,
6953,P451,Monlam Pelwa,en,smon lam dpal ba,སྨོན་ལམ་དཔལ་བ།,Ganden Tripa,dga' ldan khri pa,1414,0,,,1491,0,,,M,8,
6962,P4518,Dzeng Dharmabodhi,en,dzeng d+harma bo dhi,འཛེང་དྷརྨ་བོ་དྷི།,,,1052,0,,,1168,0,,,M,,
6978,P4532,Ngawang Lobzang Tenpai Gyeltsen,en,ngag dbang blo bzang bstan pa'i rgyal mtshan,ངག་དབང་བློ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,Tsemonling,tshe smon gling,1864,0,,,1919,0,,,M,3,
6979,P4533,Ngawang Jampel Tsultrim Gyatso,en,ngag dbang 'jam dpal tshul khrims rgya mtsho,ངག་དབང་འཇམ་དཔལ་ཚུལ་ཁྲིམས་རྒྱ་མཚོ།,Tsemonling,tshe smon gling,1792,0,,,1862,0,1864,,M,2,
6982,P4536,Ngawang Sanggye Pelzang,en,ngag dbang sangs rgyas dpal bzang,ངག་དབང་སངས་རྒྱས་དཔལ་བཟང།,,,,0,,68,,0,,71,M,,
6997,P455,Rinchen Wozer,en,rin chen 'od zer,རིན་ཆེན་འོད་ཟེར།,Ganden Tripa,dga' ldan khri pa,1453,0,,,1540,0,,,M,14,
7007,P4559,Thupten Lungtok Namgyal Trinley,en,thub bstan lung rtogs rnam rgyal 'phrin las,ཐུབ་བསྟན་ལུང་རྟོགས་བསྟན་འཛིན་འཕྲིན་ལས།,Ling Rinpoche,gling rin po che,1903,0,,,1983,0,,,M,6,
7024,P4574,Zhangton Chobar,en,zhang ston chos 'bar,ཞང་སྟོན་ཆོས་འབར།,,,1053,0,,,1135,0,,,M,,
7038,P4587,Won Sonam Drakpa,en,dbon bsod nams grags pa,དབོན་བསོད་ནམས་གྲགས་པ།,,,1187,0,,,1234,0,1235,,M,,
7040,P4589,Rinchen Wanggyel,en,rin chen dbang rgyal,རིན་ཆེན་དབང་རྒྱལ།,,,1395,1,,,1467,0,,,M,,
7053,P460,Ngawang Kunga Rinchen,en,sngags 'chang kun dga' rin chen,སྔགས་འཆང་ཀུན་དགའ་རིན་ཆེན།,,,1517,0,,,1584,0,,,M,,
7064,P461,Sakya Lotsāwa Jampai Dorje,en,sa skya lo tsA ba 'jam pa'i rdo rje,ས་སྐྱ་ལོ་ཙཱ་བ་འཇམ་པའི་རྡོ་རྗེ།,,,1485,0,,,1533,0,,,M,,
7069,P4614,Lobzang Tenpai Dronme,en,blo bzang bstan pa'i sgron me,བློ་བཟང་བསྟན་པའི་སྒྲོན་མེ།,Khalkha Jetsundampa,khal kha rje btsun dam pa,1724,0,,,1757,0,,,M,2,
7083,P4627,Damcho Pelbar,en,dam chos dpal 'bar,དམ་ཆོས་དཔལ་འབར།,Ganden Tripa,dga' ldan khri pa,1523,0,,,1599,0,,,M,26,
7090,P4633,Rinchen Namkha Dorje,en,rin chen nam mkha' rdo rje,རིན་ཆེན་ནམ་མཁའ་རྡོ་རྗེ།,,,1077,0,,,1161,0,,,M,,
7093,P4636,Lodro Tenpa,en,blo gros brtan pa,བློ་གྲོས་བརྟན་པ།,Ganden Tripa,dga' ldan khri pa,1402,0,,,1476,0,,,M,7,
7105,P4647,Ngawang Trinle,en,ngag dbang 'phrin las,ངག་དབང་འཕྲིན་ལས།,,,1717,0,,,1790,0,,,M,,
7107,P4649,Ngawang Tenpai Gyeltsen,en,ngag dbang bstan pa'i rgyal mtshan,ངག་དབང་བསྟན་པའི་རྒྱལ་མཚན།,Gungtang,gung thang,1727,0,,,1759,0,,,M,2,
